"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"2088",2007-02-02,10H 47M 0S,1.688,0.206,236.94,7.2,0,0,17
"2089",2007-02-02,10H 48M 0S,2.084,0.206,236.04,8.8,0,0,17
"2090",2007-02-02,10H 49M 0S,1.93,0.202,235.37,8.2,0,0,17
"2091",2007-02-02,10H 50M 0S,1.432,0.208,237.01,6,0,0,18
"2092",2007-02-02,10H 51M 0S,1.382,0.138,237.15,5.8,0,0,17
"2093",2007-02-02,10H 52M 0S,1.364,0.11,237.38,5.6,0,0,17
"2094",2007-02-02,10H 53M 0S,1.364,0.112,237.6,5.6,0,0,17
"2095",2007-02-02,10H 54M 0S,1.364,0.112,237.55,5.6,0,0,18
"2096",2007-02-02,10H 55M 0S,1.356,0.108,236.98,5.6,0,0,17
"2097",2007-02-02,10H 56M 0S,1.364,0.11,237.39,5.6,0,0,17
"2098",2007-02-02,10H 57M 0S,1.374,0.114,238.25,5.8,0,0,18
"2099",2007-02-02,10H 58M 0S,1.374,0.114,238.32,5.8,0,0,17
"2100",2007-02-02,10H 59M 0S,1.37,0.114,237.88,5.8,0,0,17
"2101",2007-02-02,11H 0M 0S,1.364,0.112,237.41,5.6,0,0,18
"2102",2007-02-02,11H 1M 0S,1.402,0.148,237.29,6,0,0,17
"2103",2007-02-02,11H 2M 0S,1.356,0.104,237.77,5.6,0,1,17
"2104",2007-02-02,11H 3M 0S,1.358,0.104,237.95,5.6,0,1,18
"2105",2007-02-02,11H 4M 0S,1.354,0.102,237.65,5.6,0,1,17
"2106",2007-02-02,11H 5M 0S,1.358,0.104,237.92,5.6,0,2,17
"2107",2007-02-02,11H 6M 0S,1.356,0.102,237.65,5.6,0,1,17
"2108",2007-02-02,11H 7M 0S,1.358,0.104,237.88,5.6,0,2,18
"2109",2007-02-02,11H 8M 0S,1.352,0.1,237.21,5.6,0,1,17
"2110",2007-02-02,11H 9M 0S,1.352,0.102,237.31,5.6,0,1,17
"2111",2007-02-02,11H 10M 0S,1.35,0.1,237.18,5.6,0,2,18
"2112",2007-02-02,11H 11M 0S,1.354,0.102,237.57,5.6,0,1,17
"2113",2007-02-02,11H 12M 0S,1.362,0.104,238.4,5.6,0,1,17
"2114",2007-02-02,11H 13M 0S,1.364,0.106,238.59,5.6,0,2,18
"2115",2007-02-02,11H 14M 0S,1.358,0.104,238.19,5.6,0,1,17
"2116",2007-02-02,11H 15M 0S,1.358,0.104,238.22,5.6,0,2,17
"2117",2007-02-02,11H 16M 0S,1.352,0.102,237.78,5.6,0,1,18
"2118",2007-02-02,11H 17M 0S,1.352,0.102,237.95,5.6,0,1,17
"2119",2007-02-02,11H 18M 0S,1.354,0.102,238.06,5.6,0,1,18
"2120",2007-02-02,11H 19M 0S,1.344,0.1,237.34,5.6,0,2,17
"2121",2007-02-02,11H 20M 0S,1.348,0.102,237.74,5.6,0,1,17
"2122",2007-02-02,11H 21M 0S,1.348,0.104,238.04,5.6,0,1,17
"2123",2007-02-02,11H 22M 0S,1.344,0.102,238.16,5.6,0,1,18
"2124",2007-02-02,11H 23M 0S,1.344,0.102,238.18,5.6,0,2,17
"2125",2007-02-02,11H 24M 0S,1.34,0.102,237.89,5.6,0,1,18
"2126",2007-02-02,11H 25M 0S,1.374,0.12,238.27,5.8,0,1,17
"2127",2007-02-02,11H 26M 0S,1.434,0.212,237.88,6,0,1,17
"2128",2007-02-02,11H 27M 0S,1.522,0.33,237.68,6.4,0,1,18
"2129",2007-02-02,11H 28M 0S,1.518,0.328,237.33,6.4,0,2,17
"2130",2007-02-02,11H 29M 0S,1.524,0.332,237.85,6.4,0,1,17
"2131",2007-02-02,11H 30M 0S,1.514,0.328,237.21,6.4,0,1,17
"2132",2007-02-02,11H 31M 0S,1.5,0.31,237.33,6.4,0,1,18
"2133",2007-02-02,11H 32M 0S,1.444,0.214,237.8,6,0,0,17
"2134",2007-02-02,11H 33M 0S,1.434,0.21,237.09,6,0,0,17
"2135",2007-02-02,11H 34M 0S,1.422,0.208,236.62,6,0,0,17
"2136",2007-02-02,11H 35M 0S,1.42,0.208,236.72,6,0,0,18
"2137",2007-02-02,11H 36M 0S,1.42,0.21,236.91,6,0,0,17
"2138",2007-02-02,11H 37M 0S,1.382,0.142,237.97,5.8,0,0,17
"2139",2007-02-02,11H 38M 0S,1.364,0.114,237.95,5.6,0,0,17
"2140",2007-02-02,11H 39M 0S,1.358,0.112,237.58,5.6,0,0,18
"2141",2007-02-02,11H 40M 0S,1.356,0.112,237.4,5.6,0,0,17
"2142",2007-02-02,11H 41M 0S,1.354,0.11,237.25,5.6,0,0,17
"2143",2007-02-02,11H 42M 0S,1.298,0,236.83,5.4,0,0,17
"2144",2007-02-02,11H 43M 0S,1.266,0,237.37,5.2,0,0,18
"2145",2007-02-02,11H 44M 0S,1.266,0,237.06,5.2,0,0,17
"2146",2007-02-02,11H 45M 0S,1.276,0,237.81,5.2,0,0,17
"2147",2007-02-02,11H 46M 0S,1.272,0,237.82,5.2,0,0,18
"2148",2007-02-02,11H 47M 0S,1.274,0,238.44,5.2,0,0,17
"2149",2007-02-02,11H 48M 0S,1.276,0,238.53,5.2,0,0,17
"2150",2007-02-02,11H 49M 0S,1.284,0,239.37,5.2,0,0,18
"2151",2007-02-02,11H 50M 0S,1.274,0,238.44,5.2,0,0,17
"2152",2007-02-02,11H 51M 0S,1.282,0,239.16,5.2,0,0,18
"2153",2007-02-02,11H 52M 0S,1.286,0,239.5,5.2,0,0,17
"2154",2007-02-02,11H 53M 0S,1.29,0,239.88,5.4,0,0,18
"2155",2007-02-02,11H 54M 0S,1.294,0,240.23,5.4,0,0,18
"2156",2007-02-02,11H 55M 0S,1.3,0,240.8,5.4,0,0,18
"2157",2007-02-02,11H 56M 0S,1.292,0,240.05,5.4,0,0,17
"2158",2007-02-02,11H 57M 0S,0.412,0,241.4,2.4,0,0,4
"2159",2007-02-02,11H 58M 0S,0.232,0,241.76,1,0,0,0
"2160",2007-02-02,11H 59M 0S,0.232,0,241.94,1,0,0,0
"2161",2007-02-02,12H 0M 0S,0.232,0,241.86,1,0,0,0
"2162",2007-02-02,12H 1M 0S,0.232,0,241.93,1,0,0,0
"2163",2007-02-02,12H 2M 0S,0.232,0,241.85,1,0,0,0
"2164",2007-02-02,12H 3M 0S,0.232,0,241.5,1,0,0,0
"2165",2007-02-02,12H 4M 0S,0.232,0,241.89,1,0,0,0
"2166",2007-02-02,12H 5M 0S,0.232,0,241.47,1,0,0,0
"2167",2007-02-02,12H 6M 0S,0.232,0,241.19,1,0,0,0
"2168",2007-02-02,12H 7M 0S,0.328,0.104,239.83,1.6,0,0,0
"2169",2007-02-02,12H 8M 0S,0.338,0.128,239.23,1.4,0,0,0
"2170",2007-02-02,12H 9M 0S,0.33,0.124,238.12,1.4,0,0,0
"2171",2007-02-02,12H 10M 0S,0.33,0.124,238.25,1.4,0,0,0
"2172",2007-02-02,12H 11M 0S,0.406,0.204,237.39,2,0,0,0
"2173",2007-02-02,12H 12M 0S,0.402,0.224,238.13,1.8,0,0,0
"2174",2007-02-02,12H 13M 0S,0.4,0.222,237.68,1.8,0,0,0
"2175",2007-02-02,12H 14M 0S,0.4,0.226,238.34,1.8,0,0,0
"2176",2007-02-02,12H 15M 0S,0.4,0.228,238.5,1.8,0,0,0
"2177",2007-02-02,12H 16M 0S,0.398,0.232,239.21,1.8,0,0,0
"2178",2007-02-02,12H 17M 0S,0.396,0.228,238.74,1.8,0,0,0
"2179",2007-02-02,12H 18M 0S,0.394,0.23,239.15,1.8,0,0,0
"2180",2007-02-02,12H 19M 0S,0.392,0.228,238.7,1.8,0,0,0
"2181",2007-02-02,12H 20M 0S,0.392,0.23,238.91,1.8,0,0,0
"2182",2007-02-02,12H 21M 0S,0.388,0.224,237.93,1.8,0,0,0
"2183",2007-02-02,12H 22M 0S,0.35,0.174,238.65,1.6,0,0,0
"2184",2007-02-02,12H 23M 0S,0.226,0,238.45,1,0,0,0
"2185",2007-02-02,12H 24M 0S,0.238,0,239.42,1,0,0,0
"2186",2007-02-02,12H 25M 0S,0.284,0,239.21,1.2,0,0,0
"2187",2007-02-02,12H 26M 0S,0.554,0,239.36,2.2,0,0,0
"2188",2007-02-02,12H 27M 0S,0.644,0,238.65,2.8,0,0,0
"2189",2007-02-02,12H 28M 0S,0.834,0.094,238.67,3.4,0,0,0
"2190",2007-02-02,12H 29M 0S,0.828,0.092,237.52,3.4,0,0,0
"2191",2007-02-02,12H 30M 0S,0.83,0.092,238.25,3.4,0,0,0
"2192",2007-02-02,12H 31M 0S,0.83,0.09,238.37,3.4,0,0,0
"2193",2007-02-02,12H 32M 0S,0.832,0.09,238.75,3.4,0,0,0
"2194",2007-02-02,12H 33M 0S,0.83,0.088,238.26,3.4,0,0,0
"2195",2007-02-02,12H 34M 0S,0.832,0.088,238.67,3.4,0,0,0
"2196",2007-02-02,12H 35M 0S,0.832,0.09,238.92,3.4,0,0,0
"2197",2007-02-02,12H 36M 0S,0.834,0.092,239.39,3.4,0,0,0
"2198",2007-02-02,12H 37M 0S,0.834,0.092,239.56,3.4,0,0,0
"2199",2007-02-02,12H 38M 0S,0.834,0.09,239.46,3.4,0,0,0
"2200",2007-02-02,12H 39M 0S,0.828,0.086,238.44,3.4,0,0,0
"2201",2007-02-02,12H 40M 0S,0.83,0.088,238.85,3.4,0,0,0
"2202",2007-02-02,12H 41M 0S,0.828,0.084,238.29,3.4,0,0,0
"2203",2007-02-02,12H 42M 0S,1.094,0.082,238.36,4.6,0,0,0
"2204",2007-02-02,12H 43M 0S,0.83,0.086,238.82,3.4,0,0,0
"2205",2007-02-02,12H 44M 0S,0.83,0.086,239.08,3.4,0,0,0
"2206",2007-02-02,12H 45M 0S,0.83,0.086,239.04,3.4,0,0,0
"2207",2007-02-02,12H 46M 0S,0.828,0.084,238.58,3.4,0,0,0
"2208",2007-02-02,12H 47M 0S,0.858,0.106,238.27,3.6,0,0,0
"2209",2007-02-02,12H 48M 0S,0.936,0.212,238.47,4,0,0,0
"2210",2007-02-02,12H 49M 0S,0.936,0.216,239.13,4,0,0,0
"2211",2007-02-02,12H 50M 0S,0.932,0.216,238.98,4,0,0,0
"2212",2007-02-02,12H 51M 0S,0.93,0.216,238.95,4,0,0,0
"2213",2007-02-02,12H 52M 0S,0.982,0.264,239.49,4.2,0,0,0
"2214",2007-02-02,12H 53M 0S,1.004,0.32,239.41,4.4,0,0,0
"2215",2007-02-02,12H 54M 0S,1.006,0.322,239.65,4.4,0,0,0
"2216",2007-02-02,12H 55M 0S,1.012,0.32,239.54,4.4,0,0,0
"2217",2007-02-02,12H 56M 0S,1.004,0.324,239.97,4.4,0,0,0
"2218",2007-02-02,12H 57M 0S,1.01,0.32,239.31,4.4,0,0,0
"2219",2007-02-02,12H 58M 0S,0.998,0.318,238.97,4.4,0,0,0
"2220",2007-02-02,12H 59M 0S,1.66,0.308,237.85,7.4,0,0,9
"2221",2007-02-02,13H 0M 0S,2.066,0.304,237.56,8.8,0,0,18
"2222",2007-02-02,13H 1M 0S,2.052,0.304,237.6,8.6,0,0,18
"2223",2007-02-02,13H 2M 0S,2.046,0.302,237.52,8.6,0,0,18
"2224",2007-02-02,13H 3M 0S,1.966,0.216,237.53,8.2,0,0,17
"2225",2007-02-02,13H 4M 0S,1.666,0.08,237.63,7,0,0,17
"2226",2007-02-02,13H 5M 0S,1.662,0.08,237.45,7,0,0,18
"2227",2007-02-02,13H 6M 0S,1.662,0.08,237.55,7,0,0,17
"2228",2007-02-02,13H 7M 0S,1.654,0.078,237.13,7,0,0,17
"2229",2007-02-02,13H 8M 0S,1.65,0.076,236.69,7,0,0,18
"2230",2007-02-02,13H 9M 0S,1.654,0.076,236.61,7,0,0,17
"2231",2007-02-02,13H 10M 0S,1.644,0.074,236.21,6.8,0,0,17
"2232",2007-02-02,13H 11M 0S,1.646,0.076,236.49,6.8,0,0,17
"2233",2007-02-02,13H 12M 0S,1.644,0.076,236.46,6.8,0,0,17
"2234",2007-02-02,13H 13M 0S,1.646,0.076,236.66,6.8,0,0,18
"2235",2007-02-02,13H 14M 0S,1.646,0.076,236.75,6.8,0,0,17
"2236",2007-02-02,13H 15M 0S,1.39,0.08,236.86,5.8,0,0,17
"2237",2007-02-02,13H 16M 0S,1.328,0.082,237.09,5.6,0,0,17
"2238",2007-02-02,13H 17M 0S,1.328,0.082,236.94,5.6,0,0,17
"2239",2007-02-02,13H 18M 0S,1.31,0.054,237.1,5.4,0,0,18
"2240",2007-02-02,13H 19M 0S,1.268,0,237.52,5.2,0,0,17
"2241",2007-02-02,13H 20M 0S,1.272,0,237.89,5.2,0,0,17
"2242",2007-02-02,13H 21M 0S,1.276,0,238.32,5.2,0,0,18
"2243",2007-02-02,13H 22M 0S,1.274,0,238.18,5.2,0,0,17
"2244",2007-02-02,13H 23M 0S,1.28,0,238.67,5.2,0,0,17
"2245",2007-02-02,13H 24M 0S,1.28,0,238.71,5.2,0,0,18
"2246",2007-02-02,13H 25M 0S,1.276,0,238.33,5.2,0,0,17
"2247",2007-02-02,13H 26M 0S,1.272,0,237.99,5.2,0,0,18
"2248",2007-02-02,13H 27M 0S,1.274,0,238.17,5.2,0,0,17
"2249",2007-02-02,13H 28M 0S,1.392,0.114,237.69,5.8,0,0,17
"2250",2007-02-02,13H 29M 0S,1.388,0.116,238.12,5.8,0,0,18
"2251",2007-02-02,13H 30M 0S,1.386,0.116,238.41,5.8,0,0,17
"2252",2007-02-02,13H 31M 0S,1.384,0.116,238.22,5.8,0,0,18
"2253",2007-02-02,13H 32M 0S,1.378,0.116,237.94,5.8,0,0,17
"2254",2007-02-02,13H 33M 0S,1.384,0.118,238.58,5.8,0,0,17
"2255",2007-02-02,13H 34M 0S,1.38,0.116,238.41,5.8,0,0,18
"2256",2007-02-02,13H 35M 0S,1.412,0.152,238.26,6,0,0,17
"2257",2007-02-02,13H 36M 0S,1.448,0.236,238.14,6,0,1,18
"2258",2007-02-02,13H 37M 0S,1.456,0.236,238.21,6.2,0,1,17
"2259",2007-02-02,13H 38M 0S,1.456,0.238,238.47,6.2,0,1,17
"2260",2007-02-02,13H 39M 0S,1.452,0.236,238.08,6.2,0,2,18
"2261",2007-02-02,13H 40M 0S,1.442,0.23,237.24,6,0,1,17
"2262",2007-02-02,13H 41M 0S,1.442,0.228,237,6,0,1,17
"2263",2007-02-02,13H 42M 0S,1.45,0.234,237.84,6,0,2,18
"2264",2007-02-02,13H 43M 0S,1.406,0.172,237.97,5.8,0,1,17
"2265",2007-02-02,13H 44M 0S,1.356,0.102,237.67,5.6,0,2,17
"2266",2007-02-02,13H 45M 0S,1.358,0.104,238.04,5.6,0,1,18
"2267",2007-02-02,13H 46M 0S,1.356,0.104,237.95,5.6,0,1,17
"2268",2007-02-02,13H 47M 0S,1.356,0.104,237.9,5.6,0,2,17
"2269",2007-02-02,13H 48M 0S,1.354,0.102,237.81,5.6,0,1,18
"2270",2007-02-02,13H 49M 0S,1.354,0.104,237.86,5.6,0,1,17
"2271",2007-02-02,13H 50M 0S,1.378,0.116,237.64,5.8,0,2,17
"2272",2007-02-02,13H 51M 0S,1.43,0.204,238.19,6,0,1,18
"2273",2007-02-02,13H 52M 0S,1.438,0.208,238.99,6,0,1,17
"2274",2007-02-02,13H 53M 0S,1.436,0.208,238.88,6,0,2,18
"2275",2007-02-02,13H 54M 0S,1.44,0.21,239.34,6,0,1,17
"2276",2007-02-02,13H 55M 0S,1.436,0.208,239.1,6,0,1,18
"2277",2007-02-02,13H 56M 0S,1.436,0.212,239.44,6,0,1,17
"2278",2007-02-02,13H 57M 0S,1.434,0.212,239.49,6,0,2,18
"2279",2007-02-02,13H 58M 0S,1.422,0.208,239.11,6,0,1,17
"2280",2007-02-02,13H 59M 0S,1.42,0.208,238.93,6,0,1,18
"2281",2007-02-02,14H 0M 0S,1.418,0.208,238.81,6,0,1,17
"2282",2007-02-02,14H 1M 0S,1.438,0.218,240.76,6,0,1,18
"2283",2007-02-02,14H 2M 0S,1.442,0.22,241.14,6,0,2,18
"2284",2007-02-02,14H 3M 0S,1.392,0.14,241.57,5.8,0,1,18
"2285",2007-02-02,14H 4M 0S,1.388,0.12,242.07,5.6,0,1,18
"2286",2007-02-02,14H 5M 0S,1.388,0.12,241.88,5.6,0,1,18
"2287",2007-02-02,14H 6M 0S,1.338,0,242.1,5.4,0,1,17
"2288",2007-02-02,14H 7M 0S,1.32,0,242.06,5.4,0,0,18
"2289",2007-02-02,14H 8M 0S,1.398,0.076,242.24,5.8,0,0,18
"2290",2007-02-02,14H 9M 0S,1.424,0.13,241.57,5.8,0,0,18
"2291",2007-02-02,14H 10M 0S,1.412,0.13,241.41,5.8,0,0,18
"2292",2007-02-02,14H 11M 0S,1.408,0.128,241.2,5.8,0,0,18
"2293",2007-02-02,14H 12M 0S,1.406,0.128,241.29,5.8,0,0,18
"2294",2007-02-02,14H 13M 0S,1.402,0.126,240.99,5.8,0,0,18
"2295",2007-02-02,14H 14M 0S,1.394,0.124,240.29,5.8,0,0,17
"2296",2007-02-02,14H 15M 0S,1.386,0.122,239.82,5.8,0,0,18
"2297",2007-02-02,14H 16M 0S,1.388,0.122,239.99,5.8,0,0,18
"2298",2007-02-02,14H 17M 0S,1.384,0.122,239.75,5.8,0,0,17
"2299",2007-02-02,14H 18M 0S,1.388,0.122,240.11,5.8,0,0,18
"2300",2007-02-02,14H 19M 0S,1.39,0.124,240.25,5.8,0,0,17
"2301",2007-02-02,14H 20M 0S,1.394,0.126,240.27,5.8,0,0,18
"2302",2007-02-02,14H 21M 0S,1.396,0.126,240.42,5.8,0,0,18
"2303",2007-02-02,14H 22M 0S,1.39,0.126,240.47,5.8,0,0,18
"2304",2007-02-02,14H 23M 0S,1.394,0.126,241.05,5.8,0,0,17
"2305",2007-02-02,14H 24M 0S,1.306,0,241.47,5.4,0,0,18
"2306",2007-02-02,14H 25M 0S,1.304,0,241.29,5.4,0,0,18
"2307",2007-02-02,14H 26M 0S,1.306,0,241.5,5.4,0,0,18
"2308",2007-02-02,14H 27M 0S,1.312,0,241.92,5.4,0,0,18
"2309",2007-02-02,14H 28M 0S,1.314,0,242.25,5.4,0,0,18
"2310",2007-02-02,14H 29M 0S,0.608,0,242.92,3.2,0,0,7
"2311",2007-02-02,14H 30M 0S,0.234,0,242.83,1,0,0,0
"2312",2007-02-02,14H 31M 0S,0.234,0,242.83,1,0,0,0
"2313",2007-02-02,14H 32M 0S,0.236,0,243.12,1,0,0,0
"2314",2007-02-02,14H 33M 0S,0.236,0,243.75,1,0,0,0
"2315",2007-02-02,14H 34M 0S,0.296,0.074,243.59,1.4,0,0,0
"2316",2007-02-02,14H 35M 0S,0.312,0.118,243.24,1.4,0,0,0
"2317",2007-02-02,14H 36M 0S,0.312,0.116,243,1.4,0,0,0
"2318",2007-02-02,14H 37M 0S,0.312,0.118,243.44,1.4,0,0,0
"2319",2007-02-02,14H 38M 0S,0.312,0.118,243.47,1.4,0,0,0
"2320",2007-02-02,14H 39M 0S,0.31,0.118,243.27,1.4,0,0,0
"2321",2007-02-02,14H 40M 0S,0.308,0.116,243.04,1.4,0,0,0
"2322",2007-02-02,14H 41M 0S,0.306,0.116,242.82,1.4,0,0,0
"2323",2007-02-02,14H 42M 0S,0.304,0.114,242.48,1.4,0,0,0
"2324",2007-02-02,14H 43M 0S,0.304,0.116,242.78,1.4,0,0,0
"2325",2007-02-02,14H 44M 0S,0.304,0.116,242.93,1.4,0,0,0
"2326",2007-02-02,14H 45M 0S,0.304,0.116,242.57,1.4,0,0,0
"2327",2007-02-02,14H 46M 0S,0.258,0,243,1.2,0,0,0
"2328",2007-02-02,14H 47M 0S,0.234,0,242.86,1,0,0,0
"2329",2007-02-02,14H 48M 0S,0.236,0,243.18,1,0,0,0
"2330",2007-02-02,14H 49M 0S,0.356,0.14,241.72,1.6,0,0,0
"2331",2007-02-02,14H 50M 0S,0.342,0.142,242,1.6,0,0,0
"2332",2007-02-02,14H 51M 0S,0.34,0.144,242.15,1.4,0,0,0
"2333",2007-02-02,14H 52M 0S,0.34,0.144,242.58,1.4,0,0,0
"2334",2007-02-02,14H 53M 0S,0.336,0.144,242.23,1.4,0,0,0
"2335",2007-02-02,14H 54M 0S,0.336,0.142,242.15,1.4,0,0,0
"2336",2007-02-02,14H 55M 0S,0.334,0.144,242.41,1.4,0,0,0
"2337",2007-02-02,14H 56M 0S,0.334,0.148,243.15,1.4,0,0,0
"2338",2007-02-02,14H 57M 0S,0.334,0.148,243.23,1.4,0,0,0
"2339",2007-02-02,14H 58M 0S,0.334,0.15,243.51,1.4,0,0,0
"2340",2007-02-02,14H 59M 0S,0.334,0.152,243.58,1.4,0,0,0
"2341",2007-02-02,15H 0M 0S,0.33,0.148,242.89,1.4,0,0,0
"2342",2007-02-02,15H 1M 0S,0.33,0.148,242.98,1.4,0,0,0
"2343",2007-02-02,15H 2M 0S,0.33,0.148,242.69,1.4,0,0,0
"2344",2007-02-02,15H 3M 0S,0.33,0.146,242.66,1.4,0,0,0
"2345",2007-02-02,15H 4M 0S,0.286,0.084,242.51,1.2,0,0,0
"2346",2007-02-02,15H 5M 0S,0.234,0,242.32,1,0,0,0
"2347",2007-02-02,15H 6M 0S,0.236,0,242.85,1,0,0,0
"2348",2007-02-02,15H 7M 0S,0.236,0,242.83,1,0,0,0
"2349",2007-02-02,15H 8M 0S,0.234,0,242.32,1,0,0,0
"2350",2007-02-02,15H 9M 0S,0.234,0,242.22,1,0,0,0
"2351",2007-02-02,15H 10M 0S,0.234,0,241.72,1,0,0,0
"2352",2007-02-02,15H 11M 0S,0.234,0,241.77,1,0,0,0
"2353",2007-02-02,15H 12M 0S,0.232,0,241.26,1,0,0,0
"2354",2007-02-02,15H 13M 0S,0.232,0,241.61,1,0,0,0
"2355",2007-02-02,15H 14M 0S,0.236,0,242.68,1,0,0,0
"2356",2007-02-02,15H 15M 0S,0.234,0,242.56,1,0,0,0
"2357",2007-02-02,15H 16M 0S,0.236,0,243.54,1,0,0,0
"2358",2007-02-02,15H 17M 0S,0.278,0.046,242.99,1.4,0,0,0
"2359",2007-02-02,15H 18M 0S,0.312,0.118,243.03,1.4,0,0,0
"2360",2007-02-02,15H 19M 0S,0.312,0.114,242.35,1.4,0,0,0
"2361",2007-02-02,15H 20M 0S,0.312,0.114,242.31,1.4,0,0,0
"2362",2007-02-02,15H 21M 0S,0.312,0.116,242.6,1.4,0,0,0
"2363",2007-02-02,15H 22M 0S,0.31,0.118,242.99,1.4,0,0,0
"2364",2007-02-02,15H 23M 0S,0.308,0.114,242.51,1.4,0,0,0
"2365",2007-02-02,15H 24M 0S,0.308,0.116,242.59,1.4,0,0,0
"2366",2007-02-02,15H 25M 0S,0.394,0.126,242.29,1.8,0,0,0
"2367",2007-02-02,15H 26M 0S,0.436,0.132,243.13,2,0,0,0
"2368",2007-02-02,15H 27M 0S,0.438,0.134,243.43,2,0,0,0
"2369",2007-02-02,15H 28M 0S,0.424,0.116,242.93,2,0,0,0
"2370",2007-02-02,15H 29M 0S,0.45,0.14,243,2,0,0,0
"2371",2007-02-02,15H 30M 0S,0.378,0.162,242.96,1.6,0,0,0
"2372",2007-02-02,15H 31M 0S,0.374,0.162,243.09,1.6,0,0,0
"2373",2007-02-02,15H 32M 0S,0.372,0.162,242.86,1.6,0,0,0
"2374",2007-02-02,15H 33M 0S,0.372,0.164,243.22,1.6,0,0,0
"2375",2007-02-02,15H 34M 0S,0.372,0.16,242.84,1.6,0,0,0
"2376",2007-02-02,15H 35M 0S,0.374,0.158,242.4,1.6,0,0,0
"2377",2007-02-02,15H 36M 0S,0.372,0.158,242.2,1.6,0,0,0
"2378",2007-02-02,15H 37M 0S,0.372,0.16,242.84,1.6,0,0,0
"2379",2007-02-02,15H 38M 0S,0.372,0.162,243.07,1.6,0,0,0
"2380",2007-02-02,15H 39M 0S,0.37,0.162,242.78,1.6,0,0,0
"2381",2007-02-02,15H 40M 0S,0.362,0.158,242.44,1.6,0,0,0
"2382",2007-02-02,15H 41M 0S,0.36,0.158,242.35,1.6,0,0,0
"2383",2007-02-02,15H 42M 0S,0.36,0.158,242.17,1.6,0,0,0
"2384",2007-02-02,15H 43M 0S,0.358,0.156,241.89,1.6,0,0,0
"2385",2007-02-02,15H 44M 0S,0.338,0.116,242.17,1.6,0,0,0
"2386",2007-02-02,15H 45M 0S,0.272,0,242.2,1.2,0,0,0
"2387",2007-02-02,15H 46M 0S,0.272,0,242.43,1.2,0,0,0
"2388",2007-02-02,15H 47M 0S,0.272,0,242.62,1.2,0,0,0
"2389",2007-02-02,15H 48M 0S,0.274,0,242.97,1.2,0,0,0
"2390",2007-02-02,15H 49M 0S,0.274,0,243.39,1.2,0,0,0
"2391",2007-02-02,15H 50M 0S,0.272,0,242.87,1.2,0,0,0
"2392",2007-02-02,15H 51M 0S,0.272,0,242.33,1.2,0,0,0
"2393",2007-02-02,15H 52M 0S,0.272,0,242.3,1.2,0,0,0
"2394",2007-02-02,15H 53M 0S,0.272,0,242.43,1.2,0,0,0
"2395",2007-02-02,15H 54M 0S,0.272,0,242.63,1.2,0,0,0
"2396",2007-02-02,15H 55M 0S,0.272,0,242.44,1.2,0,0,0
"2397",2007-02-02,15H 56M 0S,0.27,0,241.71,1.2,0,0,0
"2398",2007-02-02,15H 57M 0S,0.268,0,240.83,1.2,0,0,0
"2399",2007-02-02,15H 58M 0S,0.268,0,241.19,1.2,0,0,0
"2400",2007-02-02,15H 59M 0S,0.268,0,241.41,1.2,0,0,0
"2401",2007-02-02,16H 0M 0S,0.266,0,241.22,1.2,0,0,0
"2402",2007-02-02,16H 1M 0S,0.344,0.106,241.05,1.6,0,0,0
"2403",2007-02-02,16H 2M 0S,0.338,0.124,241.64,1.4,0,0,0
"2404",2007-02-02,16H 3M 0S,0.34,0.126,242.15,1.4,0,0,0
"2405",2007-02-02,16H 4M 0S,0.34,0.126,241.97,1.4,0,0,0
"2406",2007-02-02,16H 5M 0S,0.34,0.128,242.64,1.4,0,0,0
"2407",2007-02-02,16H 6M 0S,0.34,0.13,242.96,1.4,0,0,0
"2408",2007-02-02,16H 7M 0S,0.338,0.13,243.03,1.4,0,0,0
"2409",2007-02-02,16H 8M 0S,0.338,0.126,242.31,1.4,0,0,0
"2410",2007-02-02,16H 9M 0S,0.34,0.122,241.4,1.4,0,0,0
"2411",2007-02-02,16H 10M 0S,0.546,0.364,241.24,2.8,0,0,0
"2412",2007-02-02,16H 11M 0S,0.53,0.38,241.42,2.6,0,1,0
"2413",2007-02-02,16H 12M 0S,0.472,0.304,241.96,2.2,0,1,0
"2414",2007-02-02,16H 13M 0S,0.454,0.282,242.3,2.2,0,2,0
"2415",2007-02-02,16H 14M 0S,0.448,0.28,241.88,2.2,0,1,0
"2416",2007-02-02,16H 15M 0S,0.448,0.278,241.68,2.2,0,1,0
"2417",2007-02-02,16H 16M 0S,0.446,0.276,241.56,2.2,0,2,0
"2418",2007-02-02,16H 17M 0S,0.446,0.282,242.39,2.2,0,1,0
"2419",2007-02-02,16H 18M 0S,0.444,0.278,241.88,2.2,0,2,0
"2420",2007-02-02,16H 19M 0S,0.442,0.28,241.92,2.2,0,1,0
"2421",2007-02-02,16H 20M 0S,0.44,0.276,241.54,2.2,0,1,0
"2422",2007-02-02,16H 21M 0S,0.44,0.278,241.84,2.2,0,2,0
"2423",2007-02-02,16H 22M 0S,0.438,0.278,241.71,2.2,0,1,0
"2424",2007-02-02,16H 23M 0S,0.44,0.278,241.57,2.2,0,2,0
"2425",2007-02-02,16H 24M 0S,0.444,0.278,241.78,2.2,0,1,0
"2426",2007-02-02,16H 25M 0S,0.388,0.202,242.2,1.8,0,1,0
